Ref_Date,GEO,GROUP,Vector,Coordinate,Value
2011/2012,Prince Edward Island,"Business, management and public administration",v62427515,3.6,10624.00000000
2012/2013,Prince Edward Island,"Business, management and public administration",v62427515,3.6,11150.00000000
2013/2014,Prince Edward Island,"Business, management and public administration",v62427515,3.6,11600.00000000
2014/2015,Prince Edward Island,"Business, management and public administration",v62427515,3.6,11948.00000000
2015/2016,Prince Edward Island,"Business, management and public administration",v62427515,3.6,12312.00000000
2016/2017,Prince Edward Island,"Business, management and public administration",v62427515,3.6,12682.00000000
2006/2007,Prince Edward Island,Physical and life sciences and technologies,v62427516,3.7,8970.00000000
2007/2008,Prince Edward Island,Physical and life sciences and technologies,v62427516,3.7,8760.00000000
2008/2009,Prince Edward Island,Physical and life sciences and technologies,v62427516,3.7,8940.00000000
2009/2010,Prince Edward Island,Physical and life sciences and technologies,v62427516,3.7,9884.00000000
2010/2011,Prince Edward Island,Physical and life sciences and technologies,v62427516,3.7,10034.00000000
2011/2012,Prince Edward Island,Physical and life sciences and technologies,v62427516,3.7,10624.00000000
2012/2013,Prince Edward Island,Physical and life sciences and technologies,v62427516,3.7,11150.00000000
2013/2014,Prince Edward Island,Physical and life sciences and technologies,v62427516,3.7,11600.00000000
2014/2015,Prince Edward Island,Physical and life sciences and technologies,v62427516,3.7,11948.00000000
2015/2016,Prince Edward Island,Physical and life sciences and technologies,v62427516,3.7,12312.00000000
2016/2017,Prince Edward Island,Physical and life sciences and technologies,v62427516,3.7,12682.00000000
2006/2007,Prince Edward Island,"Mathematics, computer and information sciences",v62427517,3.8,8970.00000000
2007/2008,Prince Edward Island,"Mathematics, computer and information sciences",v62427517,3.8,8760.00000000
2008/2009,Prince Edward Island,"Mathematics, computer and information sciences",v62427517,3.8,8940.00000000
2009/2010,Prince Edward Island,"Mathematics, computer and information sciences",v62427517,3.8,9884.00000000
2010/2011,Prince Edward Island,"Mathematics, computer and information sciences",v62427517,3.8,10034.00000000
2011/2012,Prince Edward Island,"Mathematics, computer and information sciences",v62427517,3.8,10624.00000000
2012/2013,Prince Edward Island,"Mathematics, computer and information sciences",v62427517,3.8,11150.00000000
2013/2014,Prince Edward Island,"Mathematics, computer and information sciences",v62427517,3.8,11600.00000000
2014/2015,Prince Edward Island,"Mathematics, computer and information sciences",v62427517,3.8,11948.00000000
2015/2016,Prince Edward Island,"Mathematics, computer and information sciences",v62427517,3.8,12312.00000000
2016/2017,Prince Edward Island,"Mathematics, computer and information sciences",v62427517,3.8,12682.00000000
2006/2007,Prince Edward Island,Engineering,v62427518,3.9,8970.00000000
2007/2008,Prince Edward Island,Engineering,v62427518,3.9,8760.00000000
2008/2008,Prince Edward Island,Engineering,v62427518,3.9,..
2009/2010,Prince Edward Island,Engineering,v62427518,3.9,9884.00000000
2010/2011,Prince Edward Island,Engineering,v62427518,3.9,10034.00000000
2011/2012,Prince Edward Island,Engineering,v62427518,3.9,10624.00000000
2012/2012,Prince Edward Island,Engineering,v62427518,3.9,..
2013/2013,Prince Edward Island,Engineering,v62427518,3.9,..
2014/2014,Prince Edward Island,Engineering,v62427518,3.9,..
2015/2015,Prince Edward Island,Engineering,v62427518,3.9,..
2016/2017,Prince Edward Island,Engineering,v62427518,3.9,12682.00000000
2007/2008,Prince Edward Island,Nursing,v62427509,3.14,8760.00000000
2008/2009,Prince Edward Island,Nursing,v62427509,3.14,8940.00000000
2009/2010,Prince Edward Island,Nursing,v62427509,3.14,9884.00000000
2010/2011,Prince Edward Island,Nursing,v62427509,3.14,10034.00000000
2011/2012,Prince Edward Island,Nursing,v62427509,3.14,10624.00000000
2012/2013,Prince Edward Island,Nursing,v62427509,3.14,11150.00000000
2013/2014,Prince Edward Island,Nursing,v62427509,3.14,11600.00000000
2014/2015,Prince Edward Island,Nursing,v62427509,3.14,11948.00000000
2015/2016,Prince Edward Island,Nursing,v62427509,3.14,12312.00000000
2016/2017,Prince Edward Island,Nursing,v62427509,3.14,12682.00000000
2007/2008,Prince Edward Island,Veterinary medicine,v62427510,3.16,43800.00000000
2008/2009,Prince Edward Island,Veterinary medicine,v62427510,3.16,46108.00000000
2009/2010,Prince Edward Island,Veterinary medicine,v62427510,3.16,47208.00000000
2010/2011,Prince Edward Island,Veterinary medicine,v62427510,3.16,48341.00000000
2011/2012,Prince Edward Island,Veterinary medicine,v62427510,3.16,49863.00000000
2012/2013,Prince Edward Island,Veterinary medicine,v62427510,3.16,51070.00000000
2013/2014,Prince Edward Island,Veterinary medicine,v62427510,3.16,52310.00000000
2014/2015,Prince Edward Island,Veterinary medicine,v62427510,3.16,53060.00000000
2015/2016,Prince Edward Island,Veterinary medicine,v62427510,3.16,56372.00000000
2016/2017,Prince Edward Island,Veterinary medicine,v62427510,3.16,62282.00000000
2006/2007,Prince Edward Island,"Other health, parks, recreation and fitness",v62427511,3.17,8970.00000000
2007/2008,Prince Edward Island,"Other health, parks, recreation and fitness",v62427511,3.17,..
2008/2008,Prince Edward Island,"Other health, parks, recreation and fitness",v62427511,3.17,..
2009/2010,Prince Edward Island,"Other health, parks, recreation and fitness",v62427511,3.17,..
2010/2011,Prince Edward Island,"Other health, parks, recreation and fitness",v62427511,3.17,..
2011/2012,Prince Edward Island,"Other health, parks, recreation and fitness",v62427511,3.17,..
2012/2012,Prince Edward Island,"Other health, parks, recreation and fitness",v62427511,3.17,..
2013/2014,Prince Edward Island,"Other health, parks, recreation and fitness",v62427511,3.17,11600.00000000
2014/2015,Prince Edward Island,"Other health, parks, recreation and fitness",v62427511,3.17,11948.00000000
2015/2016,Prince Edward Island,"Other health, parks, recreation and fitness",v62427511,3.17,12312.00000000
2016/2017,Prince Edward Island,"Other health, parks, recreation and fitness",v62427511,3.17,12682.00000000
2006/2007,Nova Scotia,Education,v62427519,4.1,9576.00000000
2007/2008,Nova Scotia,Education,v62427519,4.1,9391.00000000
2008/2009,Nova Scotia,Education,v62427519,4.1,10130.00000000
2009/2010,Nova Scotia,Education,v62427519,4.1,8525.00000000
2010/2011,Nova Scotia,Education,v62427519,4.1,8525.00000000
2011/2012,Nova Scotia,Education,v62427519,4.1,8394.00000000
2012/2013,Nova Scotia,Education,v62427519,4.1,13528.00000000
2013/2014,Nova Scotia,Education,v62427519,4.1,13752.00000000
2014/2015,Nova Scotia,Education,v62427519,4.1,13349.00000000
2015/2016,Nova Scotia,Education,v62427519,4.1,11838.00000000
2016/2017,Nova Scotia,Education,v62427519,4.1,12568.00000000
2006/2007,Nova Scotia,"Visual and performing arts, and communications technologies",v62427526,4.2,12506.00000000
2007/2008,Nova Scotia,"Visual and performing arts, and communications technologies",v62427526,4.2,12402.00000000
2008/2009,Nova Scotia,"Visual and performing arts, and communications technologies",v62427526,4.2,12358.00000000
2009/2010,Nova Scotia,"Visual and performing arts, and communications technologies",v62427526,4.2,12303.00000000
2010/2011,Nova Scotia,"Visual and performing arts, and communications technologies",v62427526,4.2,12303.00000000
2011/2012,Nova Scotia,"Visual and performing arts, and communications technologies",v62427526,4.2,12683.00000000
2012/2013,Nova Scotia,"Visual and performing arts, and communications technologies",v62427526,4.2,13007.00000000
2013/2014,Nova Scotia,"Visual and performing arts, and communications technologies",v62427526,4.2,13547.00000000
2014/2015,Nova Scotia,"Visual and performing arts, and communications technologies",v62427526,4.2,13983.00000000
2015/2016,Nova Scotia,"Visual and performing arts, and communications technologies",v62427526,4.2,14371.00000000
2016/2017,Nova Scotia,"Visual and performing arts, and communications technologies",v62427526,4.2,15736.00000000
2006/2007,Nova Scotia,Humanities,v62427527,4.3,12023.00000000
2007/2008,Nova Scotia,Humanities,v62427527,4.3,12071.00000000
2008/2009,Nova Scotia,Humanities,v62427527,4.3,12242.00000000
2009/2010,Nova Scotia,Humanities,v62427527,4.3,12193.00000000
2010/2011,Nova Scotia,Humanities,v62427527,4.3,12193.00000000
2011/2012,Nova Scotia,Humanities,v62427527,4.3,12668.00000000
2012/2013,Nova Scotia,Humanities,v62427527,4.3,13159.00000000
2013/2014,Nova Scotia,Humanities,v62427527,4.3,13568.00000000
2014/2015,Nova Scotia,Humanities,v62427527,4.3,13893.00000000
2015/2016,Nova Scotia,Humanities,v62427527,4.3,14588.00000000
2016/2017,Nova Scotia,Humanities,v62427527,4.3,15292.00000000
2006/2007,Nova Scotia,Social and behavioural sciences,v62427528,4.4,12746.00000000
2007/2008,Nova Scotia,Social and behavioural sciences,v62427528,4.4,12390.00000000
2008/2009,Nova Scotia,Social and behavioural sciences,v62427528,4.4,12314.00000000
2009/2010,Nova Scotia,Social and behavioural sciences,v62427528,4.4,12444.00000000
2010/2011,Nova Scotia,Social and behavioural sciences,v62427528,4.4,12444.00000000
2011/2012,Nova Scotia,Social and behavioural sciences,v62427528,4.4,12896.00000000
2012/2013,Nova Scotia,Social and behavioural sciences,v62427528,4.4,13347.00000000
2013/2014,Nova Scotia,Social and behavioural sciences,v62427528,4.4,13931.00000000
2014/2015,Nova Scotia,Social and behavioural sciences,v62427528,4.4,14334.00000000
2015/2016,Nova Scotia,Social and behavioural sciences,v62427528,4.4,14790.00000000
2016/2017,Nova Scotia,Social and behavioural sciences,v62427528,4.4,15525.00000000
2006/2007,Nova Scotia,"Law, legal professions and studies",v62427529,4.5,18116.00000000
2007/2008,Nova Scotia,"Law, legal professions and studies",v62427529,4.5,18926.00000000
2008/2009,Nova Scotia,"Law, legal professions and studies",v62427529,4.5,18926.00000000
2009/2010,Nova Scotia,"Law, legal professions and studies",v62427529,4.5,..
2010/2011,Nova Scotia,"Law, legal professions and studies",v62427529,4.5,..
2011/2012,Nova Scotia,"Law, legal professions and studies",v62427529,4.5,..
2012/2012,Nova Scotia,"Law, legal professions and studies",v62427529,4.5,..
2013/2014,Nova Scotia,"Law, legal professions and studies",v62427529,4.5,21580.00000000
2014/2015,Nova Scotia,"Law, legal professions and studies",v62427529,4.5,22228.00000000
2015/2016,Nova Scotia,"Law, legal professions and studies",v62427529,4.5,22896.00000000
2016/2017,Nova Scotia,"Law, legal professions and studies",v62427529,4.5,23584.00000000
2006/2007,Nova Scotia,"Business, management and public administration",v62427530,4.6,11870.00000000
2007/2008,Nova Scotia,"Business, management and public administration",v62427530,4.6,11685.00000000
2008/2009,Nova Scotia,"Business, management and public administration",v62427530,4.6,11740.00000000
2009/2010,Nova Scotia,"Business, management and public administration",v62427530,4.6,11732.00000000
2010/2011,Nova Scotia,"Business, management and public administration",v62427530,4.6,11732.00000000
2011/2012,Nova Scotia,"Business, management and public administration",v62427530,4.6,12102.00000000
2012/2013,Nova Scotia,"Business, management and public administration",v62427530,4.6,12558.00000000
2013/2014,Nova Scotia,"Business, management and public administration",v62427530,4.6,13050.00000000
2014/2015,Nova Scotia,"Business, management and public administration",v62427530,4.6,13482.00000000
2015/2016,Nova Scotia,"Business, management and public administration",v62427530,4.6,14030.00000000
2016/2017,Nova Scotia,"Business, management and public administration",v62427530,4.6,15115.00000000
2006/2007,Nova Scotia,Physical and life sciences and technologies,v62427531,4.7,12516.00000000
2007/2008,Nova Scotia,Physical and life sciences and technologies,v62427531,4.7,12734.00000000
2008/2009,Nova Scotia,Physical and life sciences and technologies,v62427531,4.7,12893.00000000
2009/2010,Nova Scotia,Physical and life sciences and technologies,v62427531,4.7,12990.00000000
2010/2011,Nova Scotia,Physical and life sciences and technologies,v62427531,4.7,12975.00000000
2011/2012,Nova Scotia,Physical and life sciences and technologies,v62427531,4.7,13481.00000000
2012/2013,Nova Scotia,Physical and life sciences and technologies,v62427531,4.7,13965.00000000
2013/2014,Nova Scotia,Physical and life sciences and technologies,v62427531,4.7,14676.00000000
2014/2015,Nova Scotia,Physical and life sciences and technologies,v62427531,4.7,14810.00000000
2015/2016,Nova Scotia,Physical and life sciences and technologies,v62427531,4.7,15270.00000000
2016/2017,Nova Scotia,Physical and life sciences and technologies,v62427531,4.7,16056.00000000
2006/2007,Nova Scotia,"Mathematics, computer and information sciences",v62427532,4.8,13100.00000000
2007/2008,Nova Scotia,"Mathematics, computer and information sciences",v62427532,4.8,12645.00000000
2008/2009,Nova Scotia,"Mathematics, computer and information sciences",v62427532,4.8,12224.00000000
2009/2010,Nova Scotia,"Mathematics, computer and information sciences",v62427532,4.8,12688.00000000
2010/2011,Nova Scotia,"Mathematics, computer and information sciences",v62427532,4.8,12683.00000000
2011/2012,Nova Scotia,"Mathematics, computer and information sciences",v62427532,4.8,13142.00000000
2012/2013,Nova Scotia,"Mathematics, computer and information sciences",v62427532,4.8,14139.00000000
2013/2014,Nova Scotia,"Mathematics, computer and information sciences",v62427532,4.8,14816.00000000
2014/2015,Nova Scotia,"Mathematics, computer and information sciences",v62427532,4.8,15451.00000000
2015/2016,Nova Scotia,"Mathematics, computer and information sciences",v62427532,4.8,15867.00000000
2016/2017,Nova Scotia,"Mathematics, computer and information sciences",v62427532,4.8,16463.00000000
2006/2007,Nova Scotia,Engineering,v62427533,4.9,12995.00000000
2007/2008,Nova Scotia,Engineering,v62427533,4.9,13465.00000000
2008/2009,Nova Scotia,Engineering,v62427533,4.9,13434.00000000
2009/2010,Nova Scotia,Engineering,v62427533,4.9,13496.00000000
2010/2011,Nova Scotia,Engineering,v62427533,4.9,13496.00000000
2011/2012,Nova Scotia,Engineering,v62427533,4.9,14115.00000000
2012/2013,Nova Scotia,Engineering,v62427533,4.9,14656.00000000
2013/2014,Nova Scotia,Engineering,v62427533,4.9,15052.00000000
2014/2015,Nova Scotia,Engineering,v62427533,4.9,15333.00000000
2015/2016,Nova Scotia,Engineering,v62427533,4.9,16559.00000000
2016/2017,Nova Scotia,Engineering,v62427533,4.9,17543.00000000
2006/2007,Nova Scotia,Architecture and related technologies,v62427520,4.10,12750.00000000
2007/2008,Nova Scotia,Architecture and related technologies,v62427520,4.10,13560.00000000
2008/2009,Nova Scotia,Architecture and related technologies,v62427520,4.10,13560.00000000
2009/2010,Nova Scotia,Architecture and related technologies,v62427520,4.10,13560.00000000
2010/2011,Nova Scotia,Architecture and related technologies,v62427520,4.10,13560.00000000
2011/2012,Nova Scotia,Architecture and related technologies,v62427520,4.10,14220.00000000
2012/2013,Nova Scotia,Architecture and related technologies,v62427520,4.10,14451.00000000
2013/2014,Nova Scotia,Architecture and related technologies,v62427520,4.10,15087.00000000
2014/2015,Nova Scotia,Architecture and related technologies,v62427520,4.10,15540.00000000
2015/2016,Nova Scotia,Architecture and related technologies,v62427520,4.10,16008.00000000
2016/2017,Nova Scotia,Architecture and related technologies,v62427520,4.10,16488.00000000
2006/2007,Nova Scotia,"Agriculture, natural resources and conservation",v62427521,4.11,11000.00000000
2007/2008,Nova Scotia,"Agriculture, natural resources and conservation",v62427521,4.11,11845.00000000
2008/2009,Nova Scotia,"Agriculture, natural resources and conservation",v62427521,4.11,11038.00000000
2009/2010,Nova Scotia,"Agriculture, natural resources and conservation",v62427521,4.11,11091.00000000
2010/2011,Nova Scotia,"Agriculture, natural resources and conservation",v62427521,4.11,11091.00000000
2011/2012,Nova Scotia,"Agriculture, natural resources and conservation",v62427521,4.11,13851.00000000
2012/2013,Nova Scotia,"Agriculture, natural resources and conservation",v62427521,4.11,11867.00000000
2013/2014,Nova Scotia,"Agriculture, natural resources and conservation",v62427521,4.11,14218.00000000
2014/2015,Nova Scotia,"Agriculture, natural resources and conservation",v62427521,4.11,12590.00000000
2015/2016,Nova Scotia,"Agriculture, natural resources and conservation",v62427521,4.11,13087.00000000
2016/2017,Nova Scotia,"Agriculture, natural resources and conservation",v62427521,4.11,13851.00000000
2007/2008,Nova Scotia,Dentistry,v62427522,4.12,35000.00000000
2008/2009,Nova Scotia,Dentistry,v62427522,4.12,35000.00000000
2009/2010,Nova Scotia,Dentistry,v62427522,4.12,40000.00000000
2010/2011,Nova Scotia,Dentistry,v62427522,4.12,40000.00000000
2011/2012,Nova Scotia,Dentistry,v62427522,4.12,39739.00000000
2012/2013,Nova Scotia,Dentistry,v62427522,4.12,40000.00000000
2013/2014,Nova Scotia,Dentistry,v62427522,4.12,44000.00000000
2014/2015,Nova Scotia,Dentistry,v62427522,4.12,45320.00000000
2015/2016,Nova Scotia,Dentistry,v62427522,4.12,46680.00000000
2016/2017,Nova Scotia,Dentistry,v62427522,4.12,48080.00000000
2006/2007,Nova Scotia,Medicine,v62427523,4.13,20268.00000000
2007/2008,Nova Scotia,Medicine,v62427523,4.13,21078.00000000
2008/2009,Nova Scotia,Medicine,v62427523,4.13,21078.00000000
2009/2010,Nova Scotia,Medicine,v62427523,4.13,21078.00000000
2010/2011,Nova Scotia,Medicine,v62427523,4.13,21078.00000000
2011/2012,Nova Scotia,Medicine,v62427523,4.13,22931.00000000
2012/2013,Nova Scotia,Medicine,v62427523,4.13,24075.00000000
2013/2014,Nova Scotia,Medicine,v62427523,4.13,24802.00000000
2014/2015,Nova Scotia,Medicine,v62427523,4.13,25878.00000000
2015/2016,Nova Scotia,Medicine,v62427523,4.13,27003.00000000
2016/2017,Nova Scotia,Medicine,v62427523,4.13,27644.00000000
2007/2008,Nova Scotia,Nursing,v62427524,4.14,13120.00000000
2008/2009,Nova Scotia,Nursing,v62427524,4.14,12580.00000000
2009/2010,Nova Scotia,Nursing,v62427524,4.14,12691.00000000
2010/2011,Nova Scotia,Nursing,v62427524,4.14,12691.00000000
2011/2012,Nova Scotia,Nursing,v62427524,4.14,13109.00000000
2012/2013,Nova Scotia,Nursing,v62427524,4.14,13684.00000000
2013/2014,Nova Scotia,Nursing,v62427524,4.14,14052.00000000
2014/2015,Nova Scotia,Nursing,v62427524,4.14,14336.00000000
2015/2016,Nova Scotia,Nursing,v62427524,4.14,15144.00000000
2016/2017,Nova Scotia,Nursing,v62427524,4.14,15973.00000000
2007/2008,Nova Scotia,Pharmacy,v62468726,4.15,16296.00000000
2008/2008,Nova Scotia,Pharmacy,v62468726,4.15,..
2009/2010,Nova Scotia,Pharmacy,v62468726,4.15,..
2010/2011,Nova Scotia,Pharmacy,v62468726,4.15,..
2011/2012,Nova Scotia,Pharmacy,v62468726,4.15,..
2012/2012,Nova Scotia,Pharmacy,v62468726,4.15,..
2013/2013,Nova Scotia,Pharmacy,v62468726,4.15,..
2014/2014,Nova Scotia,Pharmacy,v62468726,4.15,..
2015/2015,Nova Scotia,Pharmacy,v62468726,4.15,..
2016/2016,Nova Scotia,Pharmacy,v62468726,4.15,..
2006/2007,Nova Scotia,"Other health, parks, recreation and fitness",v62427525,4.17,13654.00000000
2007/2008,Nova Scotia,"Other health, parks, recreation and fitness",v62427525,4.17,13737.00000000
2008/2009,Nova Scotia,"Other health, parks, recreation and fitness",v62427525,4.17,13514.00000000
2009/2010,Nova Scotia,"Other health, parks, recreation and fitness",v62427525,4.17,13214.00000000
2010/2011,Nova Scotia,"Other health, parks, recreation and fitness",v62427525,4.17,13294.00000000
2011/2012,Nova Scotia,"Other health, parks, recreation and fitness",v62427525,4.17,13791.00000000
2012/2013,Nova Scotia,"Other health, parks, recreation and fitness",v62427525,4.17,14420.00000000
2013/2014,Nova Scotia,"Other health, parks, recreation and fitness",v62427525,4.17,15323.00000000
2014/2015,Nova Scotia,"Other health, parks, recreation and fitness",v62427525,4.17,14960.00000000
2015/2016,Nova Scotia,"Other health, parks, recreation and fitness",v62427525,4.17,15024.00000000
2016/2017,Nova Scotia,"Other health, parks, recreation and fitness",v62427525,4.17,15505.00000000
2006/2007,New Brunswick,Education,v62427534,5.1,10795.00000000
2007/2008,New Brunswick,Education,v62427534,5.1,10607.00000000
2008/2009,New Brunswick,Education,v62427534,5.1,11469.00000000
2009/2010,New Brunswick,Education,v62427534,5.1,11912.00000000
2010/2011,New Brunswick,Education,v62427534,5.1,12232.00000000
2011/2012,New Brunswick,Education,v62427534,5.1,12632.00000000
2012/2013,New Brunswick,Education,v62427534,5.1,12968.00000000
2013/2014,New Brunswick,Education,v62427534,5.1,13267.00000000
2014/2015,New Brunswick,Education,v62427534,5.1,13666.00000000
2015/2016,New Brunswick,Education,v62427534,5.1,13875.00000000
2016/2017,New Brunswick,Education,v62427534,5.1,14959.00000000
2006/2007,New Brunswick,"Visual and performing arts, and communications technologies",v62427538,5.2,10681.00000000
2007/2008,New Brunswick,"Visual and performing arts, and communications technologies",v62427538,5.2,11324.00000000
2008/2009,New Brunswick,"Visual and performing arts, and communications technologies",v62427538,5.2,8149.00000000
2009/2010,New Brunswick,"Visual and performing arts, and communications technologies",v62427538,5.2,11172.00000000
2010/2011,New Brunswick,"Visual and performing arts, and communications technologies",v62427538,5.2,11640.00000000
2011/2012,New Brunswick,"Visual and performing arts, and communications technologies",v62427538,5.2,12023.00000000
2012/2013,New Brunswick,"Visual and performing arts, and communications technologies",v62427538,5.2,12359.00000000
2013/2014,New Brunswick,"Visual and performing arts, and communications technologies",v62427538,5.2,12747.00000000
2014/2015,New Brunswick,"Visual and performing arts, and communications technologies",v62427538,5.2,14078.00000000
2015/2016,New Brunswick,"Visual and performing arts, and communications technologies",v62427538,5.2,14371.00000000
2016/2017,New Brunswick,"Visual and performing arts, and communications technologies",v62427538,5.2,14658.00000000
2006/2007,New Brunswick,Humanities,v62427539,5.3,11398.00000000
2007/2008,New Brunswick,Humanities,v62427539,5.3,11832.00000000
2008/2009,New Brunswick,Humanities,v62427539,5.3,10850.00000000
2009/2010,New Brunswick,Humanities,v62427539,5.3,11370.00000000
2010/2011,New Brunswick,Humanities,v62427539,5.3,12970.00000000
2011/2012,New Brunswick,Humanities,v62427539,5.3,13023.00000000
2012/2013,New Brunswick,Humanities,v62427539,5.3,13520.00000000
2013/2014,New Brunswick,Humanities,v62427539,5.3,13862.00000000
2014/2015,New Brunswick,Humanities,v62427539,5.3,14192.00000000
2015/2016,New Brunswick,Humanities,v62427539,5.3,14562.00000000
2016/2017,New Brunswick,Humanities,v62427539,5.3,15076.00000000
2006/2007,New Brunswick,Social and behavioural sciences,v62427540,5.4,10115.00000000
2007/2008,New Brunswick,Social and behavioural sciences,v62427540,5.4,10583.00000000
2008/2009,New Brunswick,Social and behavioural sciences,v62427540,5.4,10025.00000000
2009/2010,New Brunswick,Social and behavioural sciences,v62427540,5.4,10275.00000000
2010/2011,New Brunswick,Social and behavioural sciences,v62427540,5.4,11233.00000000
2011/2012,New Brunswick,Social and behavioural sciences,v62427540,5.4,11546.00000000
2012/2013,New Brunswick,Social and behavioural sciences,v62427540,5.4,11657.00000000
2013/2014,New Brunswick,Social and behavioural sciences,v62427540,5.4,12090.00000000
2014/2015,New Brunswick,Social and behavioural sciences,v62427540,5.4,12699.00000000
2015/2016,New Brunswick,Social and behavioural sciences,v62427540,5.4,12422.00000000
2016/2017,New Brunswick,Social and behavioural sciences,v62427540,5.4,12743.00000000
2006/2007,New Brunswick,"Law, legal professions and studies",v62427541,5.5,12232.00000000
2007/2008,New Brunswick,"Law, legal professions and studies",v62427541,5.5,13348.00000000
2008/2009,New Brunswick,"Law, legal professions and studies",v62427541,5.5,13663.00000000
2009/2010,New Brunswick,"Law, legal professions and studies",v62427541,5.5,11806.00000000
2010/2011,New Brunswick,"Law, legal professions and studies",v62427541,5.5,12063.00000000
2011/2012,New Brunswick,"Law, legal professions and studies",v62427541,5.5,12430.00000000
2012/2013,New Brunswick,"Law, legal professions and studies",v62427541,5.5,16532.00000000
2013/2014,New Brunswick,"Law, legal professions and studies",v62427541,5.5,12258.00000000
2014/2015,New Brunswick,"Law, legal professions and studies",v62427541,5.5,12035.00000000
2015/2016,New Brunswick,"Law, legal professions and studies",v62427541,5.5,11079.00000000
2016/2017,New Brunswick,"Law, legal professions and studies",v62427541,5.5,11403.00000000
2006/2007,New Brunswick,"Business, management and public administration",v62427542,5.6,10527.00000000
2007/2008,New Brunswick,"Business, management and public administration",v62427542,5.6,10867.00000000
2008/2009,New Brunswick,"Business, management and public administration",v62427542,5.6,11085.00000000
2009/2010,New Brunswick,"Business, management and public administration",v62427542,5.6,11261.00000000
2010/2011,New Brunswick,"Business, management and public administration",v62427542,5.6,11571.00000000
2011/2012,New Brunswick,"Business, management and public administration",v62427542,5.6,12037.00000000
2012/2013,New Brunswick,"Business, management and public administration",v62427542,5.6,12242.00000000
2013/2014,New Brunswick,"Business, management and public administration",v62427542,5.6,12564.00000000
2014/2015,New Brunswick,"Business, management and public administration",v62427542,5.6,12956.00000000
2015/2016,New Brunswick,"Business, management and public administration",v62427542,5.6,12796.00000000
2016/2017,New Brunswick,"Business, management and public administration",v62427542,5.6,13570.00000000
2006/2007,New Brunswick,Physical and life sciences and technologies,v62427543,5.7,11277.00000000
2007/2008,New Brunswick,Physical and life sciences and technologies,v62427543,5.7,11410.00000000
2008/2009,New Brunswick,Physical and life sciences and technologies,v62427543,5.7,11602.00000000
2009/2010,New Brunswick,Physical and life sciences and technologies,v62427543,5.7,11467.00000000
2010/2011,New Brunswick,Physical and life sciences and technologies,v62427543,5.7,11860.00000000
2011/2012,New Brunswick,Physical and life sciences and technologies,v62427543,5.7,12250.00000000
2012/2013,New Brunswick,Physical and life sciences and technologies,v62427543,5.7,12467.00000000
2013/2014,New Brunswick,Physical and life sciences and technologies,v62427543,5.7,13328.00000000
2014/2015,New Brunswick,Physical and life sciences and technologies,v62427543,5.7,13598.00000000
2015/2016,New Brunswick,Physical and life sciences and technologies,v62427543,5.7,13795.00000000
2016/2017,New Brunswick,Physical and life sciences and technologies,v62427543,5.7,14422.00000000
2006/2007,New Brunswick,"Mathematics, computer and information sciences",v62427544,5.8,10402.00000000
2007/2008,New Brunswick,"Mathematics, computer and information sciences",v62427544,5.8,10659.00000000
2008/2009,New Brunswick,"Mathematics, computer and information sciences",v62427544,5.8,10289.00000000
